path,category,brightness,contrast,laplacian_var,issue
balanced_dataset\oryx gazella\oryx gazella_PICT1460.JPG,oryx gazella,240.37318641968636,22.843156975624915,141.33602134991148,overexposed
balanced_dataset\oryx gazella\oryx gazella_PICT1539.JPG,oryx gazella,246.2279025044454,20.38149649062566,145.4585210603476,overexposed
balanced_dataset\oryx gazella\oryx gazella_PICT1565.JPG,oryx gazella,240.5422805381344,23.92245588347473,156.51147957643354,overexposed
balanced_dataset\oryx gazella\oryx gazella_PICT1699.JPG,oryx gazella,241.67411347198197,17.528067545374306,134.41834370549387,overexposed
balanced_dataset\oryx gazella\oryx gazella_PICT1758.JPG,oryx gazella,242.58750177716104,18.57843213374796,133.5809112628019,overexposed
balanced_dataset\oryx gazella\oryx gazella_PICT1782.JPG,oryx gazella,235.8688204857106,29.67289476730617,162.3140042006668,overexposed
balanced_dataset\oryx gazella\oryx gazella_PICT1873.JPG,oryx gazella,237.4784943491285,23.29793860525798,172.95949536167038,overexposed
balanced_dataset\oryx gazella\oryx gazella_PICT1907.JPG,oryx gazella,239.05925317686305,24.12061390466132,167.04009637702228,overexposed
balanced_dataset\oryx gazella\oryx gazella_PICT1951.JPG,oryx gazella,237.03989789083525,26.61804434279691,171.0623807261297,overexposed
balanced_dataset\oryx gazella\oryx gazella_PICT2009.JPG,oryx gazella,236.38443272018776,28.63695903301249,170.66414209281112,overexposed
balanced_dataset\oryx gazella\oryx gazella_PICT2083.JPG,oryx gazella,238.578016117599,25.682771974507958,160.49563706617232,overexposed
balanced_dataset\oryx gazella\oryx gazella_PICT2094.JPG,oryx gazella,238.71144048663172,25.25761516329056,159.00378684894903,overexposed
balanced_dataset\oryx gazella\oryx gazella_PICT2172.JPG,oryx gazella,240.42390722118097,26.822965659257054,140.76106357468757,overexposed
balanced_dataset\oryx gazella\oryx gazella_PICT2239.JPG,oryx gazella,242.77614216387127,25.865963952841756,134.29518732227132,overexposed
balanced_dataset\oryx gazella\oryx gazella_PICT2242.JPG,oryx gazella,242.5332399197424,21.30515658574259,140.58985463705565,overexposed
balanced_dataset\oryx gazella\oryx gazella_PICT2247.JPG,oryx gazella,241.5525204899157,23.02450665566904,146.39062962937643,overexposed
balanced_dataset\oryx gazella\oryx gazella_PICT2737.JPG,oryx gazella,242.4743790949795,23.50652353608096,140.32932470877344,overexposed
balanced_dataset\oryx gazella\oryx gazella_PICT2830.JPG,oryx gazella,226.99592692213733,36.25126487197751,160.97723531772547,overexposed
balanced_dataset\oryx gazella\oryx gazella_PICT2837.JPG,oryx gazella,227.6670095836537,35.79110282828051,161.43343205310396,overexposed
balanced_dataset\oryx gazella\oryx gazella_PICT2847.JPG,oryx gazella,228.5756979236752,35.31169201062036,159.67291038310216,overexposed
balanced_dataset\oryx gazella\oryx gazella_PICT3000.JPG,oryx gazella,236.6098692259788,29.996118140180247,136.1104837232067,overexposed
balanced_dataset\oryx gazella\oryx gazella_PICT3008.JPG,oryx gazella,240.39833124579488,24.579682199705605,131.4048616866449,overexposed
balanced_dataset\oryx gazella\oryx gazella_PICT3027.JPG,oryx gazella,241.379608228606,22.57639454391412,130.96067730855273,overexposed
balanced_dataset\oryx gazella\oryx gazella_PICT3106.JPG,oryx gazella,238.215172399638,21.47393449163606,129.29984961487264,overexposed
balanced_dataset\oryx gazella\oryx gazella_PICT3229.JPG,oryx gazella,242.7302277068916,20.27114162135163,126.01137720967556,overexposed
balanced_dataset\oryx gazella\oryx gazella_PICT3231.JPG,oryx gazella,239.1735984707404,23.165984219041,130.69116395532737,overexposed
balanced_dataset\oryx gazella\oryx gazella_PICT3281.JPG,oryx gazella,233.52065786996988,27.066732742895404,122.67076927858074,overexposed
balanced_dataset\oryx gazella\oryx gazella_PICT3289.JPG,oryx gazella,241.6833182900407,17.364725703178163,116.4626064033692,overexposed
balanced_dataset\oryx gazella\oryx gazella_PICT3293.JPG,oryx gazella,241.1927228509868,17.769541879737208,118.87597293042796,overexposed
balanced_dataset\oryx gazella\oryx gazella_PICT3298.JPG,oryx gazella,241.78102910639336,19.853706542825456,116.48063883049312,overexposed
balanced_dataset\oryx gazella\oryx gazella_PICT3534.JPG,oryx gazella,238.44772430775825,23.00956793114851,134.54122275183448,overexposed
balanced_dataset\oryx gazella\oryx gazella_PICT3538.JPG,oryx gazella,238.5624196522972,23.933323121431638,133.45850454143672,overexposed
balanced_dataset\oryx gazella\oryx gazella_PICT3540.JPG,oryx gazella,236.8732397345172,25.488397328223492,131.17433686850254,overexposed
balanced_dataset\oryx gazella\oryx gazella_PICT3545.JPG,oryx gazella,237.69745936058249,24.416385176945685,134.67868750773346,overexposed
balanced_dataset\oryx gazella\oryx gazella_PICT3590.JPG,oryx gazella,241.4783842152057,18.16783817255517,121.89810797182808,overexposed
balanced_dataset\oryx gazella\oryx gazella_PICT3733.JPG,oryx gazella,242.5037863542067,18.17123704262967,123.89278562559636,overexposed
balanced_dataset\oryx gazella\oryx gazella_PICT3752.JPG,oryx gazella,241.03667659874407,21.297196165676134,128.63635005116657,overexposed
balanced_dataset\oryx gazella\oryx gazella_PICT3917.JPG,oryx gazella,237.57288938349032,22.88861606919081,140.7347166654528,overexposed
balanced_dataset\oryx gazella\oryx gazella_PICT3941.JPG,oryx gazella,239.7126159159538,20.305781704068185,132.69955741177665,overexposed
balanced_dataset\oryx gazella\oryx gazella_PICT3969.JPG,oryx gazella,237.08604350390075,26.99291670673466,125.36499057842768,overexposed
balanced_dataset\oryx gazella\oryx gazella_PICT3990.JPG,oryx gazella,239.29603210003364,24.101749447620215,126.92956910552546,overexposed
balanced_dataset\oryx gazella\oryx gazella_PICT4008.JPG,oryx gazella,229.2488216921777,39.49696127900617,143.99785054296925,overexposed
balanced_dataset\oryx gazella\oryx gazella_PICT4016.JPG,oryx gazella,237.3770562504005,26.70988681308132,138.1373298680575,overexposed
balanced_dataset\oryx gazella\oryx gazella_PICT4035.JPG,oryx gazella,238.2546918302656,26.61941677777893,141.70424636312558,overexposed
balanced_dataset\oryx gazella\oryx gazella_PICT4059.JPG,oryx gazella,240.3307553234733,22.210747469658106,135.166683556743,overexposed
balanced_dataset\oryx gazella\oryx gazella_PICT4115.JPG,oryx gazella,236.3157752326829,29.014038677235664,141.30907871465882,overexposed
balanced_dataset\oryx gazella\oryx gazella_PICT4128.JPG,oryx gazella,238.47883739126777,23.97419176684725,144.42678572094093,overexposed
balanced_dataset\oryx gazella\oryx gazella_PICT4158.JPG,oryx gazella,240.0722442239764,19.80399665740601,135.232714230399,overexposed
balanced_dataset\oryx gazella\oryx gazella_PICT4282.JPG,oryx gazella,233.46080646566224,29.983675170821385,173.04306524211293,overexposed
balanced_dataset\oryx gazella\oryx gazella_PICT4386.JPG,oryx gazella,242.63625518630656,17.81282749276318,133.00474877370982,overexposed
balanced_dataset\oryx gazella\oryx gazella_PICT4932.JPG,oryx gazella,226.2299318471261,33.14632136959227,157.83576203654118,overexposed
balanced_dataset\oryx gazella\oryx gazella_PICT5046.JPG,oryx gazella,239.8643062463956,21.83485196147594,136.79897630373964,overexposed
balanced_dataset\oryx gazella\oryx gazella_PICT5060.JPG,oryx gazella,238.33940446583048,21.342443248017908,141.36507767844347,overexposed
balanced_dataset\oryx gazella\oryx gazella_PICT5079.JPG,oryx gazella,236.1176205265603,27.269629289291537,147.80410404008168,overexposed
balanced_dataset\oryx gazella\oryx gazella_PICT5083.JPG,oryx gazella,237.58361692818468,24.824598465214144,143.41339781472652,overexposed
balanced_dataset\oryx gazella\oryx gazella_PICT5114.JPG,oryx gazella,235.0461272156943,31.505715185676127,151.3222329593086,overexposed
balanced_dataset\oryx gazella\oryx gazella_PICT5821.JPG,oryx gazella,237.44170561402663,23.470192253258062,141.43084503247613,overexposed
balanced_dataset\oryx gazella\oryx gazella_PICT5873.JPG,oryx gazella,225.18825491798023,32.80514260182757,141.65766396832794,overexposed
balanced_dataset\oryx gazella\oryx gazella_PICT5899.JPG,oryx gazella,231.02153005554757,28.40872994195034,144.33496143685426,overexposed
balanced_dataset\oryx gazella\oryx gazella_PICT5913.JPG,oryx gazella,242.17123885144332,17.772141744826545,122.0205491115537,overexposed
balanced_dataset\oryx gazella\oryx gazella_PICT5959.JPG,oryx gazella,233.5152037377451,23.65902126590935,135.01722356011956,overexposed
balanced_dataset\oryx gazella\oryx gazella_PICT6116.JPG,oryx gazella,238.4119703309224,19.45138732627109,137.49380484128147,overexposed
balanced_dataset\oryx gazella\oryx gazella_PICT6223.JPG,oryx gazella,235.82054177880303,24.30636558575853,178.17499566168215,overexposed
balanced_dataset\oryx gazella\oryx gazella_PICT6229.JPG,oryx gazella,234.92968537241285,26.20105314460215,188.17215058466957,overexposed
balanced_dataset\oryx gazella\oryx gazella_PICT6252.JPG,oryx gazella,233.07336934212003,30.3380991919358,197.87507183415437,overexposed
balanced_dataset\oryx gazella\oryx gazella_PICT6260.JPG,oryx gazella,232.29157630678907,32.488333635995694,198.379256784492,overexposed
balanced_dataset\oryx gazella\oryx gazella_PICT6281.JPG,oryx gazella,235.2199293090398,29.75859972491709,184.65832539547057,overexposed
balanced_dataset\oryx gazella\oryx gazella_PICT6289.JPG,oryx gazella,238.23191888836823,21.3810620019268,168.8393702939236,overexposed
balanced_dataset\oryx gazella\oryx gazella_PICT6299.JPG,oryx gazella,234.6233660130719,28.22382183319404,178.80385710824189,overexposed
balanced_dataset\oryx gazella\oryx gazella_PICT6320.JPG,oryx gazella,237.6152771770473,24.303098342350022,171.3212848027076,overexposed
balanced_dataset\oryx gazella\oryx gazella_PICT6323.JPG,oryx gazella,239.11935763888889,21.41673163258956,160.2478396152188,overexposed
balanced_dataset\oryx gazella\oryx gazella_PICT6324.JPG,oryx gazella,238.39433876593935,20.35741632302611,157.165021539831,overexposed
balanced_dataset\oryx gazella\oryx gazella_PICT6516.JPG,oryx gazella,237.65507194248207,21.63699235825457,148.58821251641996,overexposed
balanced_dataset\oryx gazella\oryx gazella_PICT6525.JPG,oryx gazella,236.13912980684512,26.824590586639243,153.73085671998416,overexposed
balanced_dataset\oryx gazella\oryx gazella_PICT6637.JPG,oryx gazella,238.4648372420864,28.984258666221997,144.8528052207988,overexposed
balanced_dataset\oryx gazella\oryx gazella_PICT6640.JPG,oryx gazella,238.23688117250575,28.772834295148765,155.8248844338268,overexposed
balanced_dataset\oryx gazella\oryx gazella_PICT6662.JPG,oryx gazella,237.5853480332084,30.12814017068388,155.74158301416026,overexposed
balanced_dataset\oryx gazella\oryx gazella_PICT6739.JPG,oryx gazella,237.2640260556837,22.96411957962411,150.66281272908685,overexposed
balanced_dataset\oryx gazella\oryx gazella_PICT6740.JPG,oryx gazella,237.1685000210256,23.201420428053787,151.32764015948732,overexposed
balanced_dataset\oryx gazella\oryx gazella_PICT6764.JPG,oryx gazella,234.9123547984349,21.82617369407763,144.52172341565742,overexposed
balanced_dataset\oryx gazella\oryx gazella_PICT7007.JPG,oryx gazella,239.48995090530084,23.183296214086685,161.71977299152925,overexposed
balanced_dataset\oryx gazella\oryx gazella_PICT7106.JPG,oryx gazella,237.7335142032712,23.020438580409195,166.47838046014377,overexposed
balanced_dataset\oryx gazella\oryx gazella_PICT7110.JPG,oryx gazella,238.32644045158912,21.912636027454813,167.02579912171183,overexposed
balanced_dataset\oryx gazella\oryx gazella_PICT7496.JPG,oryx gazella,236.8557375768935,25.96649866980328,178.91767924801064,overexposed
balanced_dataset\oryx gazella\oryx gazella_PICT7543.JPG,oryx gazella,239.36557904411765,25.977591476180823,150.2298290951635,overexposed
balanced_dataset\oryx gazella\oryx gazella_PICT7545.JPG,oryx gazella,241.25526340029475,20.31204402701737,143.13465474016397,overexposed
balanced_dataset\oryx gazella\oryx gazella_PICT7620.JPG,oryx gazella,241.88632940155227,19.40001285304749,134.10959789591757,overexposed
balanced_dataset\oryx gazella\oryx gazella_PICT7631.JPG,oryx gazella,240.337334698994,22.50767838223163,144.43888781253935,overexposed
balanced_dataset\oryx gazella\oryx gazella_PICT7637.JPG,oryx gazella,241.53633318114828,20.291223083540537,141.66646992535655,overexposed
balanced_dataset\oryx gazella\oryx gazella_PICT7759.JPG,oryx gazella,242.67329322456104,16.738732079217648,121.8687858184526,overexposed
balanced_dataset\oryx gazella\oryx gazella_PICT7764.JPG,oryx gazella,240.66527159525984,21.66855760319585,130.95188336515696,overexposed
balanced_dataset\oryx gazella\oryx gazella_PICT7769.JPG,oryx gazella,241.1252264003028,20.76271576474337,131.02318932298007,overexposed
balanced_dataset\oryx gazella\oryx gazella_PICT7770.JPG,oryx gazella,241.08897556929227,20.94195464741757,131.94246078185864,overexposed
balanced_dataset\oryx gazella\oryx gazella_PICT7979.JPG,oryx gazella,235.9192400458958,29.78457849354048,146.6136208569616,overexposed
balanced_dataset\oryx gazella\oryx gazella_PICT7999.JPG,oryx gazella,242.64409134006956,18.72799104050303,125.8580483845528,overexposed
balanced_dataset\oryx gazella\oryx gazella_PICT8000.JPG,oryx gazella,242.756860967937,18.45891906126788,125.45802082679268,overexposed
balanced_dataset\oryx gazella\oryx gazella_PICT8022.JPG,oryx gazella,239.2326650456956,22.8478004501862,148.22557054072124,overexposed
balanced_dataset\oryx gazella\oryx gazella_PICT8035.JPG,oryx gazella,236.5071802311611,27.325933896384168,152.2032094428112,overexposed
balanced_dataset\oryx gazella\oryx gazella_PICT8043.JPG,oryx gazella,233.6231339809208,31.99637904792787,166.14178527107902,overexposed
balanced_dataset\oryx gazella\oryx gazella_PICT8074.JPG,oryx gazella,238.7677983928457,23.665599118651105,148.1227257320863,overexposed
balanced_dataset\oryx gazella\oryx gazella_PICT8082.JPG,oryx gazella,240.6153468868144,19.8160593659375,143.08818948713673,overexposed
balanced_dataset\oryx gazella\oryx gazella_PICT8089.JPG,oryx gazella,241.27544456559176,18.780487001442143,136.71647861289074,overexposed
balanced_dataset\oryx gazella\oryx gazella_PICT8246.JPG,oryx gazella,238.14323992975457,19.883512638037807,134.79947252720532,overexposed
balanced_dataset\oryx gazella\oryx gazella_PICT8254.JPG,oryx gazella,238.807736207228,19.546545438752048,134.32668912544693,overexposed
balanced_dataset\oryx gazella\oryx gazella_PICT8272.JPG,oryx gazella,238.49436302043284,19.540312933518248,131.51174402868878,overexposed
balanced_dataset\oryx gazella\oryx gazella_PICT8447.JPG,oryx gazella,242.22706611239263,18.96079307074993,114.56310310481597,overexposed
balanced_dataset\oryx gazella\oryx gazella_PICT8574.JPG,oryx gazella,235.80278518678716,25.2699903772674,129.2700183413095,overexposed
balanced_dataset\oryx gazella\oryx gazella_PICT8579.JPG,oryx gazella,232.3349768318275,29.768918937829973,131.8083908754789,overexposed
balanced_dataset\oryx gazella\oryx gazella_PICT8605.JPG,oryx gazella,227.8725567790433,31.24703898690395,144.1609926409528,overexposed
balanced_dataset\oryx gazella\oryx gazella_PICT8788.JPG,oryx gazella,240.6264799245883,20.126079427303857,123.62825558375526,overexposed
balanced_dataset\oryx gazella\oryx gazella_PICT8807.JPG,oryx gazella,236.628541055924,24.926117248884427,133.3042975251648,overexposed
balanced_dataset\oryx gazella\oryx gazella_PICT8809.JPG,oryx gazella,235.74060645244617,25.929806308280952,138.21177113855722,overexposed
balanced_dataset\oryx gazella\oryx gazella_PICT8817.JPG,oryx gazella,236.32444202149813,25.053380088289853,130.43305747251077,overexposed
balanced_dataset\oryx gazella\oryx gazella_PICT8821.JPG,oryx gazella,239.10898039516053,21.35140844028116,118.47973373101716,overexposed
balanced_dataset\oryx gazella\oryx gazella_PICT8849.JPG,oryx gazella,230.7301344685137,26.70144918112685,139.6186935786057,overexposed
balanced_dataset\oryx gazella\oryx gazella_PICT8983.JPG,oryx gazella,240.63430456435023,22.4148531848886,128.45887699441624,overexposed
balanced_dataset\oryx gazella\oryx gazella_PICT8989.JPG,oryx gazella,242.5663450505815,18.45083490902888,119.31108653122092,overexposed
balanced_dataset\oryx gazella\oryx gazella_PICT9090.JPG,oryx gazella,238.42173958533576,20.824976493494606,118.95120153601336,overexposed
balanced_dataset\oryx gazella\oryx gazella_PICT9109.JPG,oryx gazella,237.3493613233692,20.498500758326887,131.24345942158638,overexposed
balanced_dataset\oryx gazella\oryx gazella_PICT9465.JPG,oryx gazella,237.63873620322312,17.51553623034804,125.36725458029,overexposed
balanced_dataset\oryx gazella\oryx gazella_PICT9489.JPG,oryx gazella,239.00008560409455,17.965893057170977,119.07693517501892,overexposed
balanced_dataset\oryx gazella\oryx gazella_PICT9501.JPG,oryx gazella,236.8266643488482,17.46291015383768,123.61894588809976,overexposed
balanced_dataset\oryx gazella\oryx gazella_PICT9641.JPG,oryx gazella,233.3736736371428,23.708082187709746,134.46093524721508,overexposed
balanced_dataset\oryx gazella\oryx gazella_PICT9897.JPG,oryx gazella,227.4998311697024,32.530467084236776,171.61693266583407,overexposed
balanced_dataset\oryx gazella\oryx gazella_PICT9965.JPG,oryx gazella,237.5285372012367,24.75359781817654,145.56790069215364,overexposed
balanced_dataset\panthera leo\panthera leo_PICT0263.JPG,panthera leo,239.8164187652185,35.57215512275813,119.04115291492836,overexposed
balanced_dataset\panthera pardus\panthera pardus_IM000010.JPG,panthera pardus,235.29175557454428,31.916729427248384,231.65523873162272,overexposed
balanced_dataset\panthera pardus\panthera pardus_SUNP1036.JPG,panthera pardus,244.8305463193243,22.49322129258068,26.050009436371983,overexposed
balanced_dataset\panthera pardus\panthera pardus_SUNP1037.JPG,panthera pardus,228.60088968185315,42.63619795580745,28.143221655004368,overexposed
balanced_dataset\panthera pardus\panthera pardus_SUNP1040.JPG,panthera pardus,226.6550659351772,45.1916441501236,26.11823064209934,overexposed
balanced_dataset\panthera pardus\panthera pardus_SUNP1043.JPG,panthera pardus,248.15060914071512,21.30296335082025,25.97142074750225,overexposed
balanced_dataset\panthera pardus\panthera pardus_SUNP1059.JPG,panthera pardus,244.7830546945085,22.02298383133084,25.191203377383136,overexposed
balanced_dataset\panthera pardus\panthera pardus_SUNP1074.JPG,panthera pardus,249.04636688212867,19.68707046288234,26.0116589269743,overexposed
balanced_dataset\papio anubis\papio anubis_PICT0394.JPG,papio anubis,240.14471839595083,26.60262660614159,316.0671877354869,overexposed
balanced_dataset\papio anubis\papio anubis_PICT0395.JPG,papio anubis,240.3387202789209,26.050035843774157,312.006516554782,overexposed
balanced_dataset\papio anubis\papio anubis_PICT0396.JPG,papio anubis,240.46539387574305,25.915476639727306,314.0825742288501,overexposed
balanced_dataset\papio anubis\papio anubis_PICT0397.JPG,papio anubis,242.0380174198547,24.21934290033185,291.05101701519703,overexposed
balanced_dataset\papio anubis\papio anubis_PICT0398.JPG,papio anubis,241.93218509468832,24.306466816302017,287.33715042661146,overexposed
balanced_dataset\papio anubis\papio anubis_PICT0399.JPG,papio anubis,241.78210813265252,24.64239731388604,293.3102330097191,overexposed
balanced_dataset\papio anubis\papio anubis_PICT0403.JPG,papio anubis,234.3835529470228,37.8246545773121,505.6141386879577,overexposed
balanced_dataset\papio anubis\papio anubis_PICT0405.JPG,papio anubis,235.3937028860565,36.65583701249712,508.39382742048537,overexposed
balanced_dataset\papio anubis\papio anubis_PICT0471.JPG,papio anubis,243.55411554387035,27.172648852934195,364.25275955882495,overexposed
balanced_dataset\pteroclidae\pteroclidae_PICT0772.JPG,pteroclidae,226.13576796885013,27.47855505060442,164.72823313496693,overexposed
balanced_dataset\pteroclidae\pteroclidae_PICT0773.JPG,pteroclidae,225.07057669626263,28.218565562265464,166.5902432115355,overexposed
balanced_dataset\pteroclidae\pteroclidae_PICT0807.JPG,pteroclidae,225.44530461541237,29.829102767346328,177.7818802658621,overexposed
balanced_dataset\pteroclidae\pteroclidae_PICT5189.JPG,pteroclidae,237.53609363986607,21.92751019218625,124.4713127352531,overexposed
balanced_dataset\pteroclidae\pteroclidae_PICT5583.JPG,pteroclidae,237.7452797601884,21.55240616612618,161.34560625671256,overexposed
balanced_dataset\pteroclidae\pteroclidae_PICT6221.JPG,pteroclidae,235.9558454330466,24.122404852453148,176.51292358501448,overexposed
balanced_dataset\pteroclidae\pteroclidae_PICT8404.JPG,pteroclidae,232.44631559476323,24.69352313182778,121.73303849950436,overexposed
balanced_dataset\pteroclidae\pteroclidae_PICT8405.JPG,pteroclidae,231.9140533638905,25.038399050025895,121.87737526092566,overexposed
balanced_dataset\pteroclidae\pteroclidae_PICT8949.JPG,pteroclidae,242.7254277451381,16.906687850267755,118.14558277784462,overexposed
balanced_dataset\pteroclidae\pteroclidae_PICT9740.JPG,pteroclidae,238.9885818655485,21.349887302821,127.17824824803982,overexposed
balanced_dataset\pteroclidae\pteroclidae_PICT9748.JPG,pteroclidae,238.85439807305684,21.923125737187988,127.01919196075148,overexposed
balanced_dataset\pteroclidae\pteroclidae_PICT9749.JPG,pteroclidae,238.96135838679837,21.710267784179408,126.94945741379787,overexposed
balanced_dataset\pteroclidae\pteroclidae_PICT9750.JPG,pteroclidae,238.915833027962,21.79299293493185,126.25719236680096,overexposed
balanced_dataset\pteroclidae\pteroclidae_PICT9755.JPG,pteroclidae,237.6364457930844,21.827615526223664,129.86020087881113,overexposed
balanced_dataset\pteroclidae\pteroclidae_PICT9760.JPG,pteroclidae,237.92326481501505,23.0768381053858,123.39677597758372,overexposed
balanced_dataset\pteroclidae\pteroclidae_PICT9761.JPG,pteroclidae,237.8158677201477,23.240628807730644,123.61615211518,overexposed
balanced_dataset\pteroclidae\pteroclidae_PICT9765.JPG,pteroclidae,236.22803253756567,23.66332713403755,122.63247583861474,overexposed
balanced_dataset\pteroclidae\pteroclidae_PICT9768.JPG,pteroclidae,235.92519441140428,24.110900481904668,128.44302496787626,overexposed
balanced_dataset\pteroclidae\pteroclidae_PICT9782.JPG,pteroclidae,236.2423867422786,22.954226506690343,126.20605919109268,overexposed
balanced_dataset\raphiceros campestris\raphiceros campestris_PICT0278.JPG,raphiceros campestris,232.02295378680475,33.98630472237768,277.94481831428567,overexposed
balanced_dataset\struthio camelus\struthio camelus_PICT0129-2.JPG,struthio camelus,231.8315776984813,36.29494084734848,177.26037874507492,overexposed
balanced_dataset\struthio camelus\struthio camelus_PICT0145-2.JPG,struthio camelus,233.13621275971585,32.70348112995192,169.2721063812644,overexposed
balanced_dataset\struthio camelus\struthio camelus_PICT0154-2.JPG,struthio camelus,234.10555735774705,33.50857338837044,170.42283416634612,overexposed
balanced_dataset\struthio camelus\struthio camelus_PICT0156-2.JPG,struthio camelus,234.5350959266468,32.27754122930937,167.03758545253953,overexposed
balanced_dataset\struthio camelus\struthio camelus_PICT0252.JPG,struthio camelus,227.67730835696207,43.762814324712814,157.5927990936026,overexposed
balanced_dataset\struthio camelus\struthio camelus_PICT0258-2.JPG,struthio camelus,233.02210512983788,32.919583448310846,146.49942605207306,overexposed
balanced_dataset\struthio camelus\struthio camelus_PICT0260.JPG,struthio camelus,236.9076660969739,27.39377398731313,141.39950554866147,overexposed
balanced_dataset\struthio camelus\struthio camelus_PICT0267-2.JPG,struthio camelus,238.81268560069043,21.128558474060192,133.01749502335974,overexposed
balanced_dataset\struthio camelus\struthio camelus_PICT0275-2.JPG,struthio camelus,239.0749381247597,21.076099495676097,131.68302418236186,overexposed
balanced_dataset\struthio camelus\struthio camelus_PICT0281.JPG,struthio camelus,238.5260898502579,27.777567037372577,127.85762286862332,overexposed
balanced_dataset\struthio camelus\struthio camelus_PICT0289-2.JPG,struthio camelus,238.4757057081411,29.074736844679222,131.79625962670534,overexposed
balanced_dataset\struthio camelus\struthio camelus_PICT0294.JPG,struthio camelus,238.47124853822248,26.166054399555573,133.02895495856575,overexposed
balanced_dataset\struthio camelus\struthio camelus_PICT0296.JPG,struthio camelus,242.59680559059817,17.132122862851624,117.3282073496074,overexposed
balanced_dataset\struthio camelus\struthio camelus_PICT0297-2.JPG,struthio camelus,227.82125039047483,47.94363296603076,133.9149017705038,overexposed
balanced_dataset\struthio camelus\struthio camelus_PICT0305.JPG,struthio camelus,242.1122433629293,18.60635874292759,122.02869363426798,overexposed
balanced_dataset\struthio camelus\struthio camelus_PICT0329.JPG,struthio camelus,232.3014269101227,23.361162551936253,138.1423539774364,overexposed
balanced_dataset\struthio camelus\struthio camelus_PICT0347.JPG,struthio camelus,239.01190184764675,30.606615204146408,125.62520136644984,overexposed
balanced_dataset\struthio camelus\struthio camelus_PICT0402.JPG,struthio camelus,234.0553700800173,30.06555388928669,142.726243853442,overexposed
balanced_dataset\struthio camelus\struthio camelus_PICT0407.JPG,struthio camelus,234.83076158108256,26.13538539582806,142.7201464437473,overexposed
balanced_dataset\struthio camelus\struthio camelus_PICT0473.JPG,struthio camelus,227.59568410186787,48.77704166290148,251.5100338897731,overexposed
balanced_dataset\struthio camelus\struthio camelus_PICT0498.JPG,struthio camelus,242.6531076789376,23.87196774441452,136.99086726615448,overexposed
balanced_dataset\struthio camelus\struthio camelus_PICT0499.JPG,struthio camelus,242.17378770084423,25.20733176535626,135.46447692692684,overexposed
balanced_dataset\struthio camelus\struthio camelus_PICT0502.JPG,struthio camelus,242.33821752250736,24.457469586496963,132.3281512802325,overexposed
balanced_dataset\struthio camelus\struthio camelus_PICT0539.JPG,struthio camelus,239.52354262783544,25.923109959005004,134.48512841614894,overexposed
balanced_dataset\struthio camelus\struthio camelus_PICT0542.JPG,struthio camelus,239.90983986527615,24.879227621868285,134.87749465845746,overexposed
balanced_dataset\struthio camelus\struthio camelus_PICT0556.JPG,struthio camelus,239.55770879889943,23.93049428468076,170.2314219090271,overexposed
balanced_dataset\struthio camelus\struthio camelus_PICT0560.JPG,struthio camelus,237.0045000971181,28.235770345623543,176.954111449004,overexposed
balanced_dataset\struthio camelus\struthio camelus_PICT0565.JPG,struthio camelus,228.53761799348007,31.4946535234034,162.6309796454848,overexposed
balanced_dataset\struthio camelus\struthio camelus_PICT0566.JPG,struthio camelus,227.49507601243116,33.40755884615502,164.9644239870651,overexposed
balanced_dataset\struthio camelus\struthio camelus_PICT0620.JPG,struthio camelus,240.504509483532,21.46167656240545,129.3587526180482,overexposed
balanced_dataset\struthio camelus\struthio camelus_PICT0629.JPG,struthio camelus,239.3157670977909,26.47007386030674,133.13640399218846,overexposed
balanced_dataset\struthio camelus\struthio camelus_PICT0634.JPG,struthio camelus,240.724858928457,21.06832226890044,126.4593401826245,overexposed
balanced_dataset\struthio camelus\struthio camelus_PICT0724.JPG,struthio camelus,226.38237171400425,39.657630406810576,162.42154997976036,overexposed
balanced_dataset\struthio camelus\struthio camelus_PICT1088.JPG,struthio camelus,237.48509575143373,19.495568849471567,146.95135396172796,overexposed
balanced_dataset\struthio camelus\struthio camelus_PICT1089.JPG,struthio camelus,237.5245782621668,19.36232009889755,144.2145333636291,overexposed
balanced_dataset\struthio camelus\struthio camelus_PICT1112.JPG,struthio camelus,234.7480503792612,24.545919277894008,136.3640745887299,overexposed
balanced_dataset\struthio camelus\struthio camelus_PICT1179.JPG,struthio camelus,239.2091425673619,30.90823215996754,153.00485327580554,overexposed
balanced_dataset\struthio camelus\struthio camelus_PICT1184.JPG,struthio camelus,239.07386481962067,30.00636694861269,154.63142943861868,overexposed
balanced_dataset\struthio camelus\struthio camelus_PICT1190.JPG,struthio camelus,237.13667807553983,33.59688824189639,158.26968142667852,overexposed
balanced_dataset\struthio camelus\struthio camelus_PICT1195.JPG,struthio camelus,234.3057571757257,33.81929010972286,163.033988323232,overexposed
balanced_dataset\struthio camelus\struthio camelus_PICT1196.JPG,struthio camelus,236.10186674496188,29.88049136856763,161.09545831514137,overexposed
balanced_dataset\struthio camelus\struthio camelus_PICT1197.JPG,struthio camelus,236.1473193903787,29.804425212759632,158.10435851080072,overexposed
balanced_dataset\struthio camelus\struthio camelus_PICT1279.JPG,struthio camelus,228.94771066617005,24.40824252913779,132.97438197344215,overexposed
